company,model,manufacture_year,km_driven,owner_type,fuel,transmission,mileage,max_power,seats,price
Mahindra,KUV100,2024,17000,1st Owner,Petrol,Manual,18.15,82.0,6,480000
Ford,Ecosport,2020,16000,2nd Owner,Diesel,Manual,22.7,89.84,5,750000
Hyundai,Grand,2022,45000,1st Owner,Diesel,Manual,24.0,73.97,5,550000
Maruti,Vitara,2021,60000,1st Owner,Diesel,Manual,24.3,88.5,5,615000
Tata,Safari,2016,120000,1st Owner,Diesel,Manual,13.93,138.03,7,270000
Hyundai,i10,2013,82000,2nd Owner,Petrol,Manual,20.36,78.9,5,185000
Ford,Aspire,2023,50000,1st Owner,Petrol,Manual,18.16,86.8,5,530000
Mahindra,XUV500,2022,43000,1st Owner,Diesel,Manual,16.0,140.0,7,1300000
Ford,Freestyle,2024,5000,2nd Owner,Petrol,Manual,19.0,94.68,5,670000
Maruti,Ciaz,2021,45000,1st Owner,Diesel,Manual,28.09,88.5,5,780000
Mahindra,Bolero,2016,120000,1st Owner,Diesel,Manual,13.6,63.0,7,450000
Maruti,Ciaz,2021,66000,2nd Owner,Diesel,Manual,28.09,88.5,5,725000
Hyundai,i20,2016,100000,1st Owner,Diesel,Manual,23.0,90.0,5,320000
Tata,Safari,2014,270000,1st Owner,Diesel,Manual,11.57,138.1,7,120000
Hyundai,i10,2015,60000,2nd Owner,Petrol,Manual,19.81,68.05,5,240000
Mahindra,Scorpio,2017,120000,1st Owner,Diesel,Manual,14.0,75.0,8,372000
Maruti,Swift,2024,30000,2nd Owner,Diesel,Automatic,28.4,74.0,5,825000
Maruti,Alto,2014,60000,1st Owner,Petrol,Manual,19.7,46.3,5,106000
Maruti,Swift,2013,96000,2nd Owner,Diesel,Manual,17.8,75.0,5,295000
Honda,City,2013,90000,2nd Owner,Petrol,Automatic,14.5,100.0,5,365000
Tata,Safari,2018,80000,1st Owner,Diesel,Manual,14.0,138.1,7,750000
Maruti,Baleno,2024,10000,1st Owner,Petrol,Automatic,21.4,83.1,5,650000
Ford,Figo,2017,76000,2nd Owner,Diesel,Manual,20.0,68.0,5,250000
Hyundai,i20,2023,38000,2nd Owner,Petrol,Manual,18.6,81.86,5,650000
Hyundai,i20,2017,79975,2nd Owner,Diesel,Manual,23.0,90.0,5,475000
Maruti,Celerio,2019,86000,2nd Owner,Petrol,Automatic,23.1,67.04,5,385000
Maruti,Baleno,2023,35000,2nd Owner,Diesel,Manual,27.39,74.0,5,700000
Toyota,Innova,2022,86032,2nd Owner,Diesel,Manual,13.68,147.8,7,1850000
Maruti,Wagon R,2021,31200,1st Owner,Petrol,Automatic,20.51,67.0,5,500000
Maruti,Alto,2021,60000,2nd Owner,Petrol,Manual,22.74,47.3,5,275000
Maruti,Ertiga,2020,72000,1st Owner,Diesel,Manual,24.52,88.5,7,700000
Hyundai,i20,2023,26830,2nd Owner,Diesel,Manual,23.0,90.0,5,785000
Honda,City,2022,50950,2nd Owner,Petrol,Manual,17.8,117.3,5,940000
Maruti,Swift Dzire,2023,50000,1st Owner,Petrol,Automatic,21.21,81.8,5,730000
Mercedes-Benz,C-Class,2016,72000,2nd Owner,Diesel,Automatic,15.8,170.0,5,1275000
Ford,Freestyle,2024,13400,1st Owner,Petrol,Manual,19.0,94.68,5,721000
Hyundai,Creta,2022,71841,2nd Owner,Diesel,Manual,21.38,88.7,5,950000
Honda,Amaze,2024,10000,2nd Owner,Diesel,Manual,27.4,98.63,5,750000
Mahindra,Scorpio,2017,70000,1st Owner,Diesel,Manual,14.0,75.0,8,400000
Maruti,Celerio,2021,54000,2nd Owner,Petrol,Automatic,23.1,67.04,5,450000
Maruti,Vitara,2022,55000,2nd Owner,Diesel,Manual,24.3,88.5,5,825000
Toyota,Innova,2021,134000,1st Owner,Diesel,Manual,12.99,100.6,8,1050000
Skoda,Rapid,2018,57000,2nd Owner,Diesel,Manual,20.5,103.5,5,474000
Maruti,Swift Dzire,2017,80000,2nd Owner,Diesel,Manual,19.3,73.9,5,465000
Maruti,Baleno,2024,8700,2nd Owner,Petrol,Automatic,21.4,83.1,5,750000
Volkswagen,Polo,2020,41000,2nd Owner,Diesel,Manual,20.14,88.0,5,525000
Ford,Figo,2020,66000,2nd Owner,Diesel,Manual,25.83,99.0,5,410000
Hyundai,Verna,2021,85000,2nd Owner,Diesel,Automatic,19.08,126.2,5,720000
Maruti,Swift,2021,67000,2nd Owner,Petrol,Manual,16.1,85.0,5,470000
Maruti,Baleno,2021,49726,2nd Owner,Petrol,Manual,21.01,81.8,5,610000
Hyundai,i20,2019,100000,1st Owner,Diesel,Manual,22.54,88.73,5,450000
Maruti,Ignis,2022,27726,2nd Owner,Petrol,Automatic,20.89,81.8,5,565000
Mahindra,Bolero,2016,106000,2nd Owner,Diesel,Manual,13.6,63.0,7,540000
BMW,3,2022,50000,2nd Owner,Diesel,Automatic,19.59,184.0,5,3300000
Hyundai,Grand,2024,11000,2nd Owner,Petrol,Manual,18.9,82.0,5,625000
Renault,KWID,2021,46260,2nd Owner,Petrol,Manual,22.3,53.26,5,365000
Hyundai,i10,2019,57723,2nd Owner,Petrol,Manual,20.36,78.9,5,350000
Maruti,Swift,2018,83000,2nd Owner,Diesel,Manual,22.9,74.0,5,485000
Hyundai,i20,2022,35000,2nd Owner,Diesel,Manual,22.54,88.73,5,500000
Hyundai,i20,2023,104000,1st Owner,Diesel,Manual,22.54,88.73,5,750000
Ford,Aspire,2021,80000,1st Owner,Diesel,Manual,25.83,99.0,5,549000
Audi,A4,2021,30000,2nd Owner,Diesel,Automatic,18.25,187.74,5,2400000
Mahindra,Bolero,2019,70000,1st Owner,Diesel,Manual,15.96,63.0,9,560000
Hyundai,i10,2016,50000,2nd Owner,Petrol,Manual,20.36,78.9,5,300000
Hyundai,i20,2022,32000,1st Owner,Petrol,Manual,18.6,81.83,5,585000
Hyundai,i20,2023,33000,2nd Owner,Petrol,Manual,18.6,81.86,5,790000
Maruti,Wagon R,2020,22000,2nd Owner,Petrol,Manual,20.51,67.04,5,411000
Renault,KWID,2024,10000,1st Owner,Petrol,Automatic,24.04,67.0,5,448000
Hyundai,Creta,2024,23000,2nd Owner,Diesel,Manual,19.67,126.2,5,1575000
Volkswagen,Vento,2018,71000,2nd Owner,Diesel,Manual,20.54,103.6,5,525000
Maruti,Ignis,2022,43000,1st Owner,Petrol,Manual,20.89,81.8,5,420000
Renault,KWID,2024,26500,2nd Owner,Petrol,Manual,23.01,67.0,5,353000
Maruti,Ignis,2022,22574,2nd Owner,Petrol,Automatic,20.89,81.8,5,565000
Maruti,Alto,2017,55230,2nd Owner,Petrol,Manual,23.95,67.05,5,273000
Maruti,Vitara,2021,62000,2nd Owner,Diesel,Manual,24.3,88.5,5,850000
Ford,Ecosport,2024,58000,2nd Owner,Petrol,Manual,17.0,121.31,5,790000
Skoda,Rapid,2017,95000,2nd Owner,Diesel,Manual,21.14,103.52,5,365000
Hyundai,Creta,2022,66000,2nd Owner,Diesel,Manual,19.67,126.2,5,1040000
Maruti,Alto,2018,50418,2nd Owner,Petrol,Manual,22.74,47.3,5,280000
Maruti,Swift Dzire,2022,51306,2nd Owner,Diesel,Manual,23.4,74.0,5,650000
Ford,Figo,2021,21200,1st Owner,Diesel,Manual,25.83,99.0,5,500000
Maruti,Vitara,2023,89000,2nd Owner,Diesel,Manual,24.3,88.5,5,895000
Renault,Duster,2022,850000,2nd Owner,Diesel,Manual,19.87,83.8,5,850000
Hyundai,Creta,2021,52500,1st Owner,Diesel,Manual,21.38,88.7,5,921000
Mahindra,XUV500,2020,50000,1st Owner,Diesel,Automatic,16.0,140.0,7,1170000
Ford,Figo,2015,67000,2nd Owner,Diesel,Manual,20.0,68.0,5,275000
Maruti,Alto,2022,54938,2nd Owner,Petrol,Manual,24.7,47.3,5,300000
Maruti,Swift,2023,14000,2nd Owner,Diesel,Manual,28.4,74.0,5,739000
Hyundai,Creta,2022,54000,2nd Owner,Diesel,Automatic,17.01,126.2,5,1195000
Maruti,Vitara,2022,91062,2nd Owner,Diesel,Manual,24.3,88.5,5,900000
Mahindra,Bolero,2020,72658,2nd Owner,Diesel,Manual,15.96,63.0,9,480000
Mahindra,XUV500,2020,67067,2nd Owner,Diesel,Manual,16.0,140.0,7,1320000
Hyundai,Creta,2020,72248,2nd Owner,Diesel,Manual,19.67,126.2,5,1000000
Hyundai,Verna,2022,50000,2nd Owner,Diesel,Automatic,22.32,126.32,5,880000
Maruti,Swift Dzire,2020,16500,1st Owner,Petrol,Manual,20.85,83.14,5,600000
Honda,Jazz,2020,40876,2nd Owner,Petrol,Manual,16.6,88.51,5,490000
Mahindra,KUV,2021,70000,1st Owner,Diesel,Manual,25.32,77.0,6,350000
BMW,X5,2019,39000,2nd Owner,Diesel,Automatic,15.3,258.0,5,3995000
Ford,Figo,2015,93000,2nd Owner,Diesel,Manual,20.0,68.0,5,265000
Maruti,Swift Dzire,2022,50000,1st Owner,Diesel,Manual,28.4,74.02,5,700000
Tata,Hexa,2024,15000,1st Owner,Diesel,Manual,17.6,153.86,7,1425000
Hyundai,i20,2018,105000,1st Owner,Petrol,Manual,18.5,82.85,5,290000
Mahindra,KUV,2022,64000,1st Owner,Diesel,Manual,25.32,77.0,6,390000
Ford,Freestyle,2024,8600,1st Owner,Petrol,Manual,19.0,94.68,5,780000
Maruti,Wagon R,2021,11999,2nd Owner,Petrol,Manual,20.51,67.04,5,436000
Hyundai,i20,2018,47000,2nd Owner,Petrol,Manual,17.0,80.0,5,475000
Hyundai,Grand,2023,15000,2nd Owner,Petrol,Automatic,18.9,81.86,5,645000
Renault,KWID,2022,110000,1st Owner,Petrol,Manual,23.01,67.0,5,200000
Renault,Duster,2019,85000,2nd Owner,Diesel,Manual,19.6,108.45,5,540000
Mahindra,Bolero,2016,361446,1st Owner,Diesel,Manual,13.6,63.0,7,330000
Maruti,Wagon R,2019,18000,2nd Owner,Petrol,Manual,18.9,67.1,5,450000
Tata,Nexon,2023,14000,1st Owner,Diesel,Manual,21.5,108.5,5,875000
Renault,KWID,2022,35914,2nd Owner,Petrol,Manual,23.01,67.0,5,380000
Maruti,Swift Dzire,2023,18000,2nd Owner,Petrol,Manual,20.85,83.14,5,650000
Audi,A4,2019,52100,2nd Owner,Diesel,Automatic,16.55,140.0,5,1650000
Hyundai,Verna,2018,70000,1st Owner,Petrol,Automatic,17.1,121.4,5,550000
Hyundai,i10,2016,50000,1st Owner,Petrol,Manual,20.36,78.9,5,190000
Maruti,Wagon R,2020,60000,1st Owner,Petrol,Automatic,20.51,67.0,5,300000
Maruti,Swift Dzire,2020,75137,2nd Owner,Diesel,Manual,26.59,74.0,5,475000
Ford,Figo,2022,32700,1st Owner,Petrol,Manual,18.16,86.8,5,600000
Hyundai,Verna,2023,35000,1st Owner,Petrol,Automatic,17.0,121.3,5,950000
Maruti,Swift Dzire,2023,29000,1st Owner,Diesel,Manual,28.4,74.02,5,720000
Hyundai,i20,2023,50000,1st Owner,Diesel,Manual,22.54,88.73,5,750000
Hyundai,Santro,2018,150624,2nd Owner,CNG,Manual,13.45,62.1,5,270000
Toyota,Innova,2020,110000,2nd Owner,Diesel,Manual,12.99,100.6,7,1285000
Maruti,Alto,2019,35000,2nd Owner,Petrol,Manual,22.74,47.3,5,250000
Hyundai,i20,2018,63786,2nd Owner,Diesel,Manual,21.9,88.76,5,510000
Skoda,Superb,2017,100000,1st Owner,Petrol,Manual,13.14,157.8,5,500000
Audi,A6,2020,67000,2nd Owner,Diesel,Automatic,17.68,174.33,5,2650000
Honda,City,2015,48000,2nd Owner,Petrol,Manual,17.0,118.0,5,500000
Hyundai,Santro,2024,10290,2nd Owner,Petrol,Automatic,20.3,68.0,5,470000
Hyundai,i10,2012,97000,2nd Owner,Petrol,Manual,20.36,78.9,5,245000
Maruti,Swift Dzire,2022,110000,1st Owner,Diesel,Manual,23.4,74.0,5,550000
Audi,A6,2019,49000,2nd Owner,Diesel,Automatic,17.68,174.33,5,2200000
Hyundai,i20,2020,85000,2nd Owner,Diesel,Manual,22.54,88.73,5,610000
Datsun,GO,2023,8000,1st Owner,Petrol,Manual,19.83,67.0,7,600000
Maruti,Swift,2020,65100,2nd Owner,Diesel,Manual,25.2,74.0,5,520000
Renault,KWID,2023,9000,2nd Owner,Petrol,Automatic,23.01,67.0,5,445000
BMW,3,2019,85875,2nd Owner,Diesel,Automatic,13.2,170.0,5,1600000
Hyundai,i10,2015,78000,2nd Owner,Petrol,Manual,20.36,78.9,5,230000
Maruti,Ciaz,2019,45498,2nd Owner,Diesel,Manual,26.21,88.5,5,685000
Maruti,Vitara,2023,58511,2nd Owner,Diesel,Manual,24.3,88.5,5,950000
Maruti,Wagon R,2023,8973,2nd Owner,Petrol,Manual,20.51,67.04,5,500000
Ford,Ecosport,2019,102719,2nd Owner,Diesel,Manual,22.7,89.84,5,625000
Toyota,Fortuner,2021,120000,1st Owner,Diesel,Manual,12.55,168.5,7,1800000
BMW,7,2020,24000,2nd Owner,Diesel,Automatic,14.49,258.0,5,5400000
Toyota,Innova,2013,216000,2nd Owner,Diesel,Manual,12.99,100.0,8,475000
Hyundai,Venue,2024,25000,1st Owner,Diesel,Manual,23.7,98.6,5,1100000
Hyundai,i10,2013,64684,2nd Owner,Petrol,Manual,20.36,78.9,5,275000
Hyundai,Verna,2015,88126,2nd Owner,Diesel,Manual,16.8,110.0,5,295000
Volkswagen,Polo,2019,43000,2nd Owner,Petrol,Manual,16.47,73.9,5,525000
Honda,City,2025,4386,2nd Owner,Petrol,Manual,17.4,117.6,5,1250000
Honda,Jazz,2024,10597,2nd Owner,Petrol,Manual,18.7,88.7,5,815000
Toyota,Innova,2016,119458,2nd Owner,Diesel,Manual,12.8,102.0,7,800000
Hyundai,Venue,2024,14000,2nd Owner,Petrol,Automatic,18.15,118.35,5,1060000
Hyundai,i20,2018,38000,2nd Owner,Petrol,Manual,20.35,81.86,5,485000
Volkswagen,Polo,2018,73000,2nd Owner,Diesel,Manual,22.07,73.9,5,420000
Maruti,Swift,2016,99008,2nd Owner,Diesel,Manual,22.9,74.0,5,350000
Mercedes-Benz,S-Class,2015,84000,2nd Owner,Diesel,Automatic,13.5,282.0,5,1899000
Hyundai,i10,2016,45000,2nd Owner,Petrol,Automatic,19.2,80.0,5,375000
Hyundai,Verna,2022,40667,2nd Owner,Diesel,Manual,25.0,113.42,5,845000
Mahindra,XUV500,2018,90000,1st Owner,Diesel,Manual,15.1,140.0,7,850000
Hyundai,Grand,2023,21585,2nd Owner,Petrol,Automatic,18.9,81.86,5,535000
Honda,WR-V,2023,25000,2nd Owner,Diesel,Manual,25.5,98.6,5,600000
Honda,City,2018,80400,2nd Owner,Petrol,Automatic,16.8,116.4,5,550000
Honda,Amaze,2020,69000,2nd Owner,Diesel,Manual,24.7,98.63,5,460000
Maruti,Swift,2020,101000,2nd Owner,Diesel,Manual,28.4,74.0,5,565000
Toyota,Innova,2016,70000,1st Owner,Diesel,Manual,12.8,102.0,7,550000
Hyundai,Grand,2023,20000,1st Owner,Petrol,Manual,18.9,81.86,5,625000
Hyundai,i20,2018,70000,2nd Owner,Diesel,Manual,21.9,88.76,5,445000
Maruti,Baleno,2021,76000,2nd Owner,Diesel,Manual,27.39,74.0,5,650000
Volkswagen,Vento,2022,70763,2nd Owner,Diesel,Automatic,22.15,108.6,5,1075000
Maruti,Swift,2017,60000,2nd Owner,Diesel,Manual,17.8,75.0,5,395000
Hyundai,i20,2020,65922,2nd Owner,Petrol,Manual,18.6,81.83,5,530000
BMW,3,2016,63500,2nd Owner,Diesel,Automatic,16.07,181.0,4,1150000
Ford,Freestyle,2024,5600,2nd Owner,Petrol,Manual,19.0,94.68,5,740000
Skoda,Rapid,2017,93000,2nd Owner,Petrol,Manual,15.0,103.52,5,350000
Mahindra,Bolero,2008,90000,1st Owner,Diesel,Manual,13.6,63.0,7,150000
Hyundai,Creta,2021,62000,2nd Owner,Diesel,Automatic,17.01,126.2,5,1275000
Toyota,Innova,2016,185000,2nd Owner,Diesel,Manual,12.8,102.0,8,780000
Maruti,Eeco,2021,55000,2nd Owner,Petrol,Manual,15.37,73.0,5,355000
Mercedes-Benz,E-Class,2019,72279,2nd Owner,Diesel,Automatic,14.21,203.0,5,2150000
Datsun,RediGO,2023,40000,1st Owner,Petrol,Manual,22.5,67.0,5,350000
Hyundai,i20,2023,20600,1st Owner,Petrol,Manual,18.6,81.83,5,585000
Hyundai,i20,2022,24000,2nd Owner,Petrol,Manual,18.6,81.83,5,725000
Honda,City,2011,31000,2nd Owner,Petrol,Manual,17.7,78.0,5,180000
Ford,Ecosport,2020,73389,2nd Owner,Diesel,Manual,22.7,89.84,5,690000
Honda,City,2021,50000,1st Owner,Diesel,Manual,26.0,98.6,5,850000
Maruti,Swift,2019,74100,2nd Owner,Diesel,Manual,25.2,74.0,5,451000
Tata,Tiago,2024,5000,1st Owner,Petrol,Automatic,23.84,83.83,5,590000
Maruti,Swift Dzire,2020,80000,1st Owner,CNG,Manual,19.0,85.8,5,390000
Skoda,Rapid,2020,77000,2nd Owner,Diesel,Manual,21.14,103.6,5,680000
Maruti,Alto,2015,49650,2nd Owner,Petrol,Manual,19.7,46.3,5,210000
Honda,City,2022,37000,2nd Owner,Petrol,Manual,17.8,117.3,5,950000
Mahindra,XUV500,2024,46241,3rd Owner,Diesel,Manual,16.0,138.0,7,1575000
Skoda,Superb,2019,83300,2nd Owner,Diesel,Automatic,17.2,138.03,5,1250000
Hyundai,Creta,2021,88000,2nd Owner,Diesel,Automatic,17.01,126.2,5,1245000
Hyundai,i10,2016,78000,2nd Owner,Petrol,Automatic,16.95,78.9,5,365000
Maruti,Alto,2021,52000,1st Owner,Petrol,Manual,22.74,47.3,5,225000
Maruti,Swift Dzire,2020,62000,2nd Owner,Petrol,Manual,20.85,83.14,5,595000
Hyundai,Grand,2019,31000,2nd Owner,Petrol,Manual,18.9,82.0,5,450000
Hyundai,Grand,2022,28000,2nd Owner,Petrol,Manual,18.9,82.0,5,511000
Maruti,Alto,2023,15000,1st Owner,Petrol,Manual,24.7,47.3,5,310000
Maruti,Alto,2021,70000,1st Owner,Petrol,Manual,22.74,47.3,5,250000
Hyundai,i10,2018,120000,1st Owner,Petrol,Manual,20.36,78.9,5,330000
Renault,Duster,2021,75100,2nd Owner,Diesel,Automatic,19.6,108.45,5,730000
Volkswagen,Polo,2022,47000,2nd Owner,Petrol,Automatic,17.21,103.5,5,700000
Ford,Figo,2015,64857,2nd Owner,Diesel,Manual,20.0,68.0,5,155000
Ford,Aspire,2021,40000,1st Owner,Petrol,Manual,18.16,86.8,5,500000
Hyundai,i10,2014,59740,2nd Owner,Petrol,Manual,20.36,78.9,5,230000
Toyota,Innova,2023,135000,2nd Owner,Diesel,Automatic,11.36,171.5,8,1800000
Volkswagen,Polo,2021,75815,2nd Owner,Diesel,Manual,20.14,88.5,5,590000
Maruti,Swift,2017,72000,2nd Owner,Diesel,Manual,28.4,74.0,5,360000
Tata,Nexon,2023,90000,1st Owner,Diesel,Manual,21.5,108.5,5,850000
Hyundai,Verna,2023,40000,1st Owner,Diesel,Manual,22.0,126.2,5,975000
Maruti,Celerio,2020,19010,2nd Owner,Petrol,Manual,23.1,67.04,5,431000
Mahindra,XUV500,2018,100000,1st Owner,Diesel,Manual,15.1,140.0,7,700000
Hyundai,Grand,2023,31834,2nd Owner,Diesel,Manual,24.0,73.97,5,598000
Maruti,Celerio,2022,32388,2nd Owner,Petrol,Automatic,21.63,67.04,5,470000
Renault,KWID,2021,50000,1st Owner,Petrol,Manual,25.17,53.3,5,252000
Hyundai,Verna,2013,110000,1st Owner,Diesel,Manual,18.1,110.0,5,230000
Kia,Seltos,2024,5400,2nd Owner,Petrol,Automatic,16.8,138.0,5,1790000
Ford,Figo,2018,120000,1st Owner,Diesel,Manual,20.0,68.1,5,250000
Maruti,Vitara,2021,110000,1st Owner,Diesel,Manual,24.3,88.5,5,800000
Mahindra,KUV100,2022,15000,2nd Owner,Diesel,Manual,25.32,77.0,5,570000
Hyundai,i20,2020,75000,2nd Owner,Diesel,Manual,23.0,90.0,5,520000
Datsun,RediGO,2025,1001,2nd Owner,Petrol,Automatic,23.0,67.0,5,425000
Maruti,Ciaz,2022,52000,2nd Owner,Diesel,Manual,28.09,88.5,5,725000
Hyundai,Creta,2022,66000,2nd Owner,Petrol,Automatic,13.0,121.3,5,1199000
Hyundai,Grand,2020,78389,2nd Owner,Diesel,Manual,24.0,70.0,5,540000
Hyundai,i20,2020,64000,2nd Owner,Diesel,Manual,22.54,88.73,5,660000
Hyundai,i20,2024,20000,1st Owner,Petrol,Manual,18.6,81.86,5,630000
Maruti,Swift Dzire,2025,22200,2nd Owner,Diesel,Automatic,28.4,74.02,5,790000
Honda,Jazz,2020,82000,2nd Owner,Diesel,Manual,27.3,98.6,5,475000
Honda,Amaze,2024,8345,1st Owner,Petrol,Automatic,19.0,88.76,5,750000
Maruti,Swift,2018,54000,1st Owner,Diesel,Manual,22.9,74.0,5,450000
Hyundai,Grand,2022,37903,2nd Owner,Petrol,Manual,18.9,81.86,5,643000
Maruti,Celerio,2020,71500,2nd Owner,Petrol,Manual,23.1,67.04,5,295000
Maruti,Swift Dzire,2020,72000,2nd Owner,Diesel,Manual,26.59,74.0,5,695000
Hyundai,Grand,2021,5000,1st Owner,Diesel,Manual,24.0,70.0,5,535000
Renault,Duster,2018,80000,2nd Owner,Diesel,Manual,19.87,83.8,5,450000
Volkswagen,Polo,2018,83500,2nd Owner,Diesel,Manual,15.11,103.6,5,465000
Hyundai,i20,2018,30000,2nd Owner,Diesel,Manual,21.9,90.0,5,400000
Mahindra,Thar,2017,15000,1st Owner,Diesel,Manual,18.06,63.0,7,153000
Hyundai,Grand,2021,21689,2nd Owner,Petrol,Automatic,18.9,82.0,5,600000
Maruti,Swift,2023,13300,1st Owner,Petrol,Manual,22.0,81.8,5,650000
Tata,Tiago,2024,20000,1st Owner,Petrol,Automatic,23.84,83.83,5,540000
Hyundai,i10,2013,50000,1st Owner,Petrol,Manual,20.36,78.9,5,175000
Hyundai,i20,2020,72000,2nd Owner,Diesel,Manual,22.54,88.73,5,625000
Honda,City,2024,20000,1st Owner,Petrol,Manual,17.4,117.6,5,1075000
Hyundai,i10,2015,48216,2nd Owner,Petrol,Manual,20.36,78.9,5,350000
Hyundai,Verna,2020,115958,2nd Owner,Diesel,Manual,22.32,126.3,5,550000
Hyundai,i10,2017,36000,1st Owner,Petrol,Manual,19.81,68.05,5,215000
Hyundai,i20,2024,6258,2nd Owner,Petrol,Automatic,17.4,81.86,5,775000
Ford,Figo,2020,120000,1st Owner,Diesel,Manual,20.0,68.05,5,360000
Volkswagen,Polo,2022,25000,1st Owner,Diesel,Manual,20.14,88.0,5,750000
Renault,Duster,2022,80000,1st Owner,Diesel,Manual,19.87,83.8,5,730000
Hyundai,i20,2018,62000,2nd Owner,Diesel,Manual,21.9,88.76,5,435000
Mahindra,XUV500,2017,138489,2nd Owner,Diesel,Manual,15.1,140.0,7,500000
Maruti,Swift,2022,21000,2nd Owner,Petrol,Manual,20.4,83.11,5,495000
Mahindra,KUV,2021,30000,1st Owner,Diesel,Manual,25.32,77.0,6,350000
Maruti,Swift,2013,85000,2nd Owner,Diesel,Manual,17.8,75.0,5,275000
Mahindra,Bolero,2014,15000,1st Owner,Diesel,Manual,13.6,63.0,7,350000
Maruti,Alto,2019,80000,1st Owner,Petrol,Manual,23.95,67.05,5,270000
Maruti,Vitara,2022,64500,2nd Owner,Diesel,Manual,24.3,88.5,5,850000
Hyundai,i10,2015,171289,1st Owner,Petrol,Manual,20.36,78.9,5,230000
Mahindra,XUV500,2019,110000,1st Owner,Diesel,Manual,15.1,140.0,7,750000
Maruti,Baleno,2021,23243,2nd Owner,Petrol,Manual,21.4,83.1,5,687000
Hyundai,i10,2015,69000,2nd Owner,Petrol,Manual,20.36,78.9,5,300000
Honda,City,2023,8600,1st Owner,Petrol,Manual,17.4,117.6,5,970000
Maruti,Ciaz,2020,30000,1st Owner,Diesel,Manual,28.09,88.5,5,750000
Hyundai,i10,2014,56700,2nd Owner,Petrol,Manual,20.36,78.9,5,245000
Renault,KWID,2023,8000,2nd Owner,Petrol,Automatic,24.04,67.0,5,430000
Maruti,Swift Dzire,2023,18000,2nd Owner,Diesel,Automatic,28.4,74.02,5,775000
Hyundai,i20,2024,9000,2nd Owner,Petrol,Manual,17.19,81.86,5,675000
Hyundai,Grand,2021,64300,2nd Owner,Diesel,Manual,24.0,70.0,5,425000
Maruti,Swift,2020,68297,2nd Owner,Diesel,Manual,25.2,74.0,5,650000
Honda,City,2023,25000,1st Owner,Petrol,Manual,17.4,117.6,5,1050000
Hyundai,Verna,2016,41600,2nd Owner,Petrol,Manual,16.2,103.2,5,459000
Maruti,Swift,2024,14000,1st Owner,Petrol,Automatic,21.21,81.8,5,690000
Tata,Harrier,2024,20000,1st Owner,Diesel,Manual,17.0,138.1,5,1500000
Toyota,Innova,2022,14000,2nd Owner,Diesel,Automatic,13.68,147.51,7,2200000
Maruti,Alto,2022,35000,1st Owner,Petrol,Manual,24.7,47.3,5,290000
Maruti,Wagon R,2020,62400,2nd Owner,Petrol,Manual,18.9,67.1,5,370000
Hyundai,i10,2014,39054,2nd Owner,Petrol,Manual,19.81,68.05,5,250000
Maruti,Alto,2022,21444,2nd Owner,Petrol,Manual,24.7,47.3,5,311000
Jeep,Compass,2023,42000,1st Owner,Diesel,Manual,17.1,170.0,5,1700000
Mahindra,XUV500,2019,65436,2nd Owner,Diesel,Manual,15.1,140.0,7,900000
Mahindra,Scorpio,2012,76600,2nd Owner,Diesel,Manual,10.5,120.0,7,375000
Maruti,Swift,2017,140000,1st Owner,Diesel,Manual,22.9,74.0,5,340000
Toyota,Innova,2013,132838,1st Owner,Diesel,Manual,12.8,102.0,8,400000
Maruti,Swift Dzire,2019,50000,1st Owner,Diesel,Manual,23.4,74.0,5,490000
Maruti,Wagon R,2022,14000,2nd Owner,Petrol,Manual,21.5,81.8,5,445000
Honda,WR-V,2022,20000,1st Owner,Petrol,Manual,17.5,88.7,5,850000
Hyundai,Santro,2025,1780,1st Owner,Petrol,Manual,20.3,68.07,5,520000
Maruti,Swift,2017,123000,1st Owner,Diesel,Manual,22.9,74.0,5,475000
Hyundai,i10,2021,38156,2nd Owner,Petrol,Manual,19.81,68.05,5,463000
Renault,KWID,2022,10000,1st Owner,Petrol,Manual,23.01,67.0,5,400000
Hyundai,i10,2020,21000,2nd Owner,Petrol,Manual,20.36,78.9,5,365000
Maruti,Swift,2018,67379,2nd Owner,Diesel,Manual,22.9,74.0,5,380000
Honda,Amaze,2023,11000,2nd Owner,Petrol,Manual,17.8,86.7,5,690000
Hyundai,Grand,2022,24000,2nd Owner,Petrol,Automatic,18.9,82.0,5,499000
Hyundai,i20,2021,73575,1st Owner,Petrol,Manual,18.6,81.83,5,450000
Maruti,Ertiga,2023,40000,1st Owner,Petrol,Manual,17.5,91.1,7,650000
Honda,WR-V,2023,19000,1st Owner,Petrol,Manual,17.5,88.7,5,835000
Honda,City,2023,25000,1st Owner,Petrol,Automatic,18.0,117.6,5,940000
Hyundai,Grand,2020,80000,2nd Owner,Diesel,Manual,24.0,70.0,5,520000
Mahindra,Bolero,2018,59000,1st Owner,Diesel,Manual,15.96,62.1,7,651000
Nissan,X-Trail,2016,110000,1st Owner,Diesel,Manual,14.42,147.6,5,1100000
Mahindra,XUV500,2019,150000,1st Owner,Diesel,Manual,15.1,140.0,7,725000
Skoda,Rapid,2022,10000,2nd Owner,Petrol,Automatic,14.3,103.52,5,1120000
Maruti,Baleno,2021,72000,2nd Owner,Diesel,Manual,27.39,74.0,5,675000
Skoda,Superb,2016,75000,2nd Owner,Diesel,Automatic,17.2,138.1,5,725000
